USERID,GENDER,RACE,AGE,PROVINCE,CHANNEL2,DURATION2,VIEW_DATE,VIEW_TIME,MONTH_NAME,DAY_OF_MONTH,DAY_NAME,DAY_TYPE,TIME_BUCKET,DURATION_BUCKET,AGE_BUCKET
939602,male,coloured,18,Eastern Cape,Cartoon Network,00:00:00.000,2016-03-18,22:38:00.000,Mar,18,Fri,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Young Adults (18–24)
939602,male,coloured,18,Eastern Cape,Supersport Live Events,00:00:12.000,2016-03-18,10:19:00.000,Mar,18,Fri,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Young Adults (18–24)
939602,male,coloured,18,Eastern Cape,Cartoon Network,00:00:11.000,2016-03-18,22:05:00.000,Mar,18,Fri,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Young Adults (18–24)
939602,male,coloured,18,Eastern Cape,Cartoon Network,00:00:49.000,2016-03-20,14:27:00.000,Mar,20,Sun,Weekend,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Young Adults (18–24)
939602,male,coloured,18,Eastern Cape,ICC Cricket World Cup 2011,00:01:46.000,2016-03-28,15:33:00.000,Mar,28,Mon,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Young Adults (18–24)
939602,male,coloured,18,Eastern Cape,Channel O,00:05:00.000,2016-03-28,15:46:00.000,Mar,28,Mon,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Young Adults (18–24)
939602,male,coloured,18,Eastern Cape,Channel O,00:45:00.000,2016-03-25,06:46:00.000,Mar,25,Fri,Weekday,Early Morning (06:00 – 08:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Young Adults (18–24)
939602,male,coloured,18,Eastern Cape,Africa Magic,00:03:32.000,2016-03-25,06:26:00.000,Mar,25,Fri,Weekday,Early Morning (06:00 – 08:59),Short Form Programs (00:03:00 – 00:14:59),Young Adults (18–24)
939602,male,coloured,18,Eastern Cape,Channel O,00:04:30.000,2016-03-29,11:28:00.000,Mar,29,Tue,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Young Adults (18–24)
939602,male,coloured,18,Eastern Cape,Africa Magic,00:02:07.000,2016-03-21,18:36:00.000,Mar,21,Mon,Weekday,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Young Adults (18–24)
866315,male,black,35,Gauteng,Boomerang,00:00:35.000,2016-03-18,00:32:00.000,Mar,18,Fri,Weekday,Late Night (23:00 – 00:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
939603,male,indian_asian,30,Limpopo,ICC Cricket World Cup 2011,00:34:22.000,2016-03-30,10:47:00.000,Mar,30,Wed,Weekday,Daytime (09:00 – 15:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Adults (25–34)
808945,male,None,43,Western Cape,Break in transmission,00:00:58.000,2016-03-01,21:19:00.000,Mar,1,Tue,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
301011,male,black,47,North West,SuperSport Blitz,00:01:08.000,2016-01-08,19:03:00.000,Jan,8,Fri,Weekday,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Older Adults (45–54)
831720,male,coloured,29,Western Cape,ICC Cricket World Cup 2011,00:04:16.000,2016-03-01,17:04:00.000,Mar,1,Tue,Weekday,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
831720,male,coloured,29,Western Cape,ICC Cricket World Cup 2011,00:10:10.000,2016-03-01,16:59:00.000,Mar,1,Tue,Weekday,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
831721,male,black,22,Limpopo,Channel O,00:04:39.000,2016-03-02,21:29:00.000,Mar,2,Wed,Weekday,Prime Time (20:00 – 22:59),Short Form Programs (00:03:00 – 00:14:59),Young Adults (18–24)
831721,male,black,22,Limpopo,SawSee,00:02:05.000,2016-03-02,21:33:00.000,Mar,2,Wed,Weekday,Prime Time (20:00 – 22:59),Very Short Engagement (00:01:00 – 00:02:59),Young Adults (18–24)
895195,male,white,21,Limpopo,Trace TV,00:07:48.000,2016-03-23,21:06:00.000,Mar,23,Wed,Weekday,Prime Time (20:00 – 22:59),Short Form Programs (00:03:00 – 00:14:59),Young Adults (18–24)
1289864,male,indian_asian,26,Kwazulu Natal,Trace TV,00:00:00.000,2016-01-26,09:40:00.000,Jan,26,Tue,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
808948,female,coloured,43,Western Cape,SuperSport Blitz,00:02:00.000,2016-02-11,07:04:00.000,Feb,11,Thu,Weekday,Early Morning (06:00 – 08:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
808948,female,coloured,43,Western Cape,Channel O,00:00:12.000,2016-02-18,05:26:00.000,Feb,18,Thu,Weekday,Overnight (01:00 – 05:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
808948,female,coloured,43,Western Cape,Channel O,00:00:57.000,2016-02-18,15:46:00.000,Feb,18,Thu,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
808948,female,coloured,43,Western Cape,Channel O,00:01:00.000,2016-02-24,11:36:00.000,Feb,24,Wed,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
808948,female,coloured,43,Western Cape,Trace TV,00:01:24.000,2016-03-18,13:42:00.000,Mar,18,Fri,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
808948,female,coloured,43,Western Cape,Channel O,00:29:21.000,2016-03-18,13:55:00.000,Mar,18,Fri,Weekday,Daytime (09:00 – 15:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Mid Adults (35–44)
808948,female,coloured,43,Western Cape,Channel O,00:00:27.000,2016-02-10,21:46:00.000,Feb,10,Wed,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
808948,female,coloured,43,Western Cape,Channel O,00:00:18.000,2016-03-20,17:49:00.000,Mar,20,Sun,Weekend,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
808948,female,coloured,43,Western Cape,ICC Cricket World Cup 2011,00:14:44.000,2016-02-23,13:18:00.000,Feb,23,Tue,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
808948,female,coloured,43,Western Cape,Channel O,00:01:42.000,2016-02-13,03:05:00.000,Feb,13,Sat,Weekend,Overnight (01:00 – 05:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
779395,male,coloured,23,Western Cape,Cartoon Network,00:02:55.000,2016-02-14,14:01:00.000,Feb,14,Sun,Weekend,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Young Adults (18–24)
779395,male,coloured,23,Western Cape,Trace TV,00:16:48.000,2016-02-10,16:07:00.000,Feb,10,Wed,Weekday,Early Evening (16:00 – 19:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Young Adults (18–24)
904090,male,None,25,Kwazulu Natal,Boomerang,00:00:24.000,2016-03-23,19:33:00.000,Mar,23,Wed,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
1106115,female,black,26,Western Cape,Africa Magic,00:06:26.000,2016-01-11,18:06:00.000,Jan,11,Mon,Weekday,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
1106115,female,black,26,Western Cape,Trace TV,00:05:57.000,2016-01-11,17:33:00.000,Jan,11,Mon,Weekday,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
820361,male,white,28,Mpumalanga,Supersport Live Events,00:02:48.000,2016-03-05,19:29:00.000,Mar,5,Sat,Weekend,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
820361,male,white,28,Mpumalanga,Supersport Live Events,00:02:12.000,2016-03-20,19:58:00.000,Mar,20,Sun,Weekend,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
820361,male,white,28,Mpumalanga,SuperSport Blitz,00:08:26.000,2016-02-27,14:54:00.000,Feb,27,Sat,Weekend,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
820361,male,white,28,Mpumalanga,Supersport Live Events,00:00:20.000,2016-02-27,15:14:00.000,Feb,27,Sat,Weekend,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
820361,male,white,28,Mpumalanga,Supersport Live Events,00:00:08.000,2016-02-27,18:06:00.000,Feb,27,Sat,Weekend,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
820361,male,white,28,Mpumalanga,Cartoon Network,00:00:06.000,2016-03-03,08:11:00.000,Mar,3,Thu,Weekday,Early Morning (06:00 – 08:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
771816,male,black,31,Gauteng,SawSee,00:01:19.000,2016-01-01,08:59:00.000,Jan,1,Fri,Weekday,Early Morning (06:00 – 08:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
771816,male,black,31,Gauteng,Channel O,00:00:39.000,2016-01-01,09:02:00.000,Jan,1,Fri,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
771816,male,black,31,Gauteng,Trace TV,00:01:57.000,2016-01-01,19:29:00.000,Jan,1,Fri,Weekday,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
771816,male,black,31,Gauteng,Cartoon Network,00:01:03.000,2016-03-23,13:09:00.000,Mar,23,Wed,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
